taxon_name,taxon_authors,accepted_plant_name_id,keep,family,genus,species,Standardized_names,TPL_names,TPL_Author,TPL_names.withAuthor,invasion_status,c_score,s_score,r_score,wcup_eco_use_AF,wcup_eco_use_EU,wcup_eco_use_FU,wcup_eco_use_GS,wcup_eco_use_HF,wcup_eco_use_IF,wcup_eco_use_MA,wcup_eco_use_ME,wcup_eco_use_PO,wcup_eco_use_SU,wcup_eco_use_num,wcup_eco_use_num_2out,wcup_eco_use_status,Checked_year,Provience_pinyin,Geo.region,Geo.region4,provinces,n.provinces,BG_codes
Acacia dealbata,Link,2611879,Matched to an accepted name,Fabaceae,Acacia,dealbata,Acacia dealbata,Acacia dealbata,Link,Acacia dealbata Link,2,34.8394487,57.23292012,7.92763118,0,1,1,1,1,1,1,1,0,0,7,6,1,1958,Guangxi,South,West,Yunnan; Guangdong; Hainan; Guangxi; Guizhou; Chongqing; Jiangxi; Hongkong; Hunan; Sichuan; Hubei; Shanghai; Jiangsu; Zhejiang; Fujian,15,IBSC 0158950
Acacia dealbata,Link,2611879,Matched to an accepted name,Fabaceae,Acacia,dealbata,Acacia dealbata,Acacia dealbata,Link,Acacia dealbata Link,2,34.8394487,57.23292012,7.92763118,0,1,1,1,1,1,1,1,0,0,7,6,1,1959,Guizhou,Southwest,West,Yunnan; Guangdong; Hainan; Guangxi; Guizhou; Chongqing; Jiangxi; Hongkong; Hunan; Sichuan; Hubei; Shanghai; Jiangsu; Zhejiang; Fujian,15,KUN 0598117; KUN 0598116; IBK IBK00068344
Acacia dealbata,Link,2611879,Matched to an accepted name,Fabaceae,Acacia,dealbata,Acacia dealbata,Acacia dealbata,Link,Acacia dealbata Link,2,34.8394487,57.23292012,7.92763118,0,1,1,1,1,1,1,1,0,0,7,6,1,1964,Chongqing,Southwest,West,Yunnan; Guangdong; Hainan; Guangxi; Guizhou; Chongqing; Jiangxi; Hongkong; Hunan; Sichuan; Hubei; Shanghai; Jiangsu; Zhejiang; Fujian,15,CDBI CDBI0055477; PE 00321084; PE 00321083
Acacia dealbata,Link,2611879,Matched to an accepted name,Fabaceae,Acacia,dealbata,Acacia dealbata,Acacia dealbata,Link,Acacia dealbata Link,2,34.8394487,57.23292012,7.92763118,0,1,1,1,1,1,1,1,0,0,7,6,1,1964,Jiangxi,East,Central,Yunnan; Guangdong; Hainan; Guangxi; Guizhou; Chongqing; Jiangxi; Hongkong; Hunan; Sichuan; Hubei; Shanghai; Jiangsu; Zhejiang; Fujian,15,NAS NAS00376913
Acacia dealbata,Link,2611879,Matched to an accepted name,Fabaceae,Acacia,dealbata,Acacia dealbata,Acacia dealbata,Link,Acacia dealbata Link,2,34.8394487,57.23292012,7.92763118,0,1,1,1,1,1,1,1,0,0,7,6,1,1985,Hunan,Central,Central,Yunnan; Guangdong; Hainan; Guangxi; Guizhou; Chongqing; Jiangxi; Hongkong; Hunan; Sichuan; Hubei; Shanghai; Jiangsu; Zhejiang; Fujian,15,HIB 0038694
Acacia dealbata,Link,2611879,Matched to an accepted name,Fabaceae,Acacia,dealbata,Acacia dealbata,Acacia dealbata,Link,Acacia dealbata Link,2,34.8394487,57.23292012,7.92763118,0,1,1,1,1,1,1,1,0,0,7,6,1,1986,Sichuan,Southwest,West,Yunnan; Guangdong; Hainan; Guangxi; Guizhou; Chongqing; Jiangxi; Hongkong; Hunan; Sichuan; Hubei; Shanghai; Jiangsu; Zhejiang; Fujian,15,CDBI CDBI0055474; CDBI CDBI0055475
Acacia dealbata,Link,2611879,Matched to an accepted name,Fabaceae,Acacia,dealbata,Acacia dealbata,Acacia dealbata,Link,Acacia dealbata Link,2,34.8394487,57.23292012,7.92763118,0,1,1,1,1,1,1,1,0,0,7,6,1,2009,Hubei,Central,Central,Yunnan; Guangdong; Hainan; Guangxi; Guizhou; Chongqing; Jiangxi; Hongkong; Hunan; Sichuan; Hubei; Shanghai; Jiangsu; Zhejiang; Fujian,15,SZG SZG00025888; JJF JJF00018750; JJF JJF00018749
Acacia dealbata,Link,2611879,Matched to an accepted name,Fabaceae,Acacia,dealbata,Acacia dealbata,Acacia dealbata,Link,Acacia dealbata Link,2,34.8394487,57.23292012,7.92763118,0,1,1,1,1,1,1,1,0,0,7,6,1,2011,Jiangsu,East,East,Yunnan; Guangdong; Hainan; Guangxi; Guizhou; Chongqing; Jiangxi; Hongkong; Hunan; Sichuan; Hubei; Shanghai; Jiangsu; Zhejiang; Fujian,15,NAS NAS00594301; NAS NAS00594300; NAS NAS00594299
Acacia dealbata,Link,2611879,Matched to an accepted name,Fabaceae,Acacia,dealbata,Acacia dealbata,Acacia dealbata,Link,Acacia dealbata Link,2,34.8394487,57.23292012,7.92763118,0,1,1,1,1,1,1,1,0,0,7,6,1,2011,Shanghai,East,East,Yunnan; Guangdong; Hainan; Guangxi; Guizhou; Chongqing; Jiangxi; Hongkong; Hunan; Sichuan; Hubei; Shanghai; Jiangsu; Zhejiang; Fujian,15,CSH CSH0029882; CSH CSH0080995; CSH CSH0066412; CSH CSH0074823; CSH CSH0077019; CSH CSH0023267; CSH CSH0074695; CSH CSH0063726; CSH CSH0077311; CSH CSH0029813; CSH CSH0023350
Acacia dealbata,Link,2611879,Matched to an accepted name,Fabaceae,Acacia,dealbata,Acacia dealbata,Acacia dealbata,Link,Acacia dealbata Link,2,34.8394487,57.23292012,7.92763118,0,1,1,1,1,1,1,1,0,0,7,6,1,2013,Zhejiang,East,East,Yunnan; Guangdong; Hainan; Guangxi; Guizhou; Chongqing; Jiangxi; Hongkong; Hunan; Sichuan; Hubei; Shanghai; Jiangsu; Zhejiang; Fujian,15,CSH CSH0033938
Acacia dealbata,Link,2611879,Matched to an accepted name,Fabaceae,Acacia,dealbata,Acacia dealbata,Acacia dealbata,Link,Acacia dealbata Link,2,34.8394487,57.23292012,7.92763118,0,1,1,1,1,1,1,1,0,0,7,6,1,2015,Fujian,East,East,Yunnan; Guangdong; Hainan; Guangxi; Guizhou; Chongqing; Jiangxi; Hongkong; Hunan; Sichuan; Hubei; Shanghai; Jiangsu; Zhejiang; Fujian,15,CSH CSH0089780
Acacia holosericea,A.Cunn. ex G.Don,2612489,Matched to an accepted name,Fabaceae,Acacia,holosericea,Acacia holosericea,Acacia holosericea,G.Don,Acacia holosericea G.Don,1,28.59379804,71.40620196,0,1,1,1,1,1,0,1,1,0,0,7,6,1,1982,Guangdong,South,East,Guangdong; Guangxi; Macao,3,IBSC 0159070
Acacia holosericea,A.Cunn. ex G.Don,2612489,Matched to an accepted name,Fabaceae,Acacia,holosericea,Acacia holosericea,Acacia holosericea,G.Don,Acacia holosericea G.Don,1,28.59379804,71.40620196,0,1,1,1,1,1,0,1,1,0,0,7,6,1,1983,Guangxi,South,West,Guangdong; Guangxi; Macao,3,NAS NAS00582937
Acacia longifolia,(Andrews) Willd.,2612825,Matched to an accepted name,Fabaceae,Acacia,longifolia,Acacia longifolia,Acacia longifolia,(Andrews) Willd.,Acacia longifolia (Andrews) Willd.,2,25.17343973,74.82656027,0,0,1,0,1,1,0,1,1,0,0,5,4,1,2010,Fujian,East,East,Fujian; Guangdong,2,CZH CZH0017094
Acacia longifolia,(Andrews) Willd.,2612825,Matched to an accepted name,Fabaceae,Acacia,longifolia,Acacia longifolia,Acacia longifolia,(Andrews) Willd.,Acacia longifolia (Andrews) Willd.,2,25.17343973,74.82656027,0,0,1,0,1,1,0,1,1,0,0,5,4,1,2017,Guangdong,South,East,Fujian; Guangdong,2,CZH CZH0022745
Acacia mangium,Willd.,2612925,Matched to an accepted name,Fabaceae,Acacia,mangium,Acacia mangium,Acacia mangium,Willd.,Acacia mangium Willd.,1,34.85718901,64.83954157,0.303269418,1,1,1,0,1,0,1,1,0,0,6,6,1,1985,Guangxi,South,West,Guangxi; Guangdong; Hainan; Macao; Yunnan; Fujian,6,FJFC FJFC0009258
Acacia mangium,Willd.,2612925,Matched to an accepted name,Fabaceae,Acacia,mangium,Acacia mangium,Acacia mangium,Willd.,Acacia mangium Willd.,1,34.85718901,64.83954157,0.303269418,1,1,1,0,1,0,1,1,0,0,6,6,1,1989,Guangdong,South,East,Guangxi; Guangdong; Hainan; Macao; Yunnan; Fujian,6,SZG SZG00026384; SZG SZG00026385
Acacia mangium,Willd.,2612925,Matched to an accepted name,Fabaceae,Acacia,mangium,Acacia mangium,Acacia mangium,Willd.,Acacia mangium Willd.,1,34.85718901,64.83954157,0.303269418,1,1,1,0,1,0,1,1,0,0,6,6,1,1995,Hainan,South,East,Guangxi; Guangdong; Hainan; Macao; Yunnan; Fujian,6,IBSC 0159108
Acacia mangium,Willd.,2612925,Matched to an accepted name,Fabaceae,Acacia,mangium,Acacia mangium,Acacia mangium,Willd.,Acacia mangium Willd.,1,34.85718901,64.83954157,0.303269418,1,1,1,0,1,0,1,1,0,0,6,6,1,2006,Yunnan,Southwest,West,Guangxi; Guangdong; Hainan; Macao; Yunnan; Fujian,6,HITBC 0021336
Acacia mangium,Willd.,2612925,Matched to an accepted name,Fabaceae,Acacia,mangium,Acacia mangium,Acacia mangium,Willd.,Acacia mangium Willd.,1,34.85718901,64.83954157,0.303269418,1,1,1,0,1,0,1,1,0,0,6,6,1,2015,Fujian,East,East,Guangxi; Guangdong; Hainan; Macao; Yunnan; Fujian,6,CZH CZH0009798; CZH CZH0009929
Acacia melanoxylon,R.Br.,2612971,Matched to an accepted name,Fabaceae,Acacia,melanoxylon,Acacia melanoxylon,Acacia melanoxylon,R.Br.,Acacia melanoxylon R.Br.,1,30.84427422,53.69995158,15.45577421,1,1,1,0,1,0,1,1,1,0,7,6,1,2014,Fujian,East,East,Fujian,1,CSH CSH0003194
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1926,Hebei,North,East,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,N 101163284
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1927,Jiangsu,East,East,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,N 101163288; N 101116288; N 101163286; N 101116286
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1929,Beijing,North,East,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,PE 01641788
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1930,Liaoning,Northeast,Northeast,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,PE 00889292
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1930,Shandong,East,East,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,IBSC 0415698; AU AU040019; N 101116285; PE 00889333; PE 00889330
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1932,Henan,Central,Central,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,PE 00889336; PE 00889338
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1936,Tianjin,North,East,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,PE 00889307
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1938,Sichuan,Southwest,West,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,N 101163290; N 101116290
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1942,Guangdong,South,East,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,IBK IBK00153257
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1944,Hunan,Central,Central,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,IBSC 0415691
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1949,Heilongjiang,Northeast,Northeast,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,IFP 08001013x0029; IFP 08001013x0030; IFP 08001013x0035; IFP 08001013x0037
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1951,Jiangxi,East,Central,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,LBG 00049716
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1951,Jilin,Northeast,Northeast,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,PE 01701260
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1952,Shenxi,Northwest,West,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,WUK 0067459; PE 00889339
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1953,Gansu,Northwest,West,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,WUK 0070551; PE 00889346
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1955,Xinjiang,Northwest,West,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,PE 00889360; PE 00889358
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1956,Guizhou,Southwest,West,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,GFS GFS0009452
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1957,Hubei,Central,Central,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,LBG 00076434
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1957,Ningxia,Northwest,West,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,WUK 0483193
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1958,Zhejiang,East,East,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,HHBG HZ024480; HHBG HZ024479; HHBG HZ024478
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1959,Inner Mongolia,North,West,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,WUK 0156972; WUK 0388840; PE 00889297; HIMC 0021296
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1962,Qinghai,Northwest,West,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,HNWP 001405; HNWP 119431; HNWP 0228577
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1963,Shanxi,North,Central,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,HNWP 119411; HNWP 119409
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1975,Tibet,Southwest,West,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,PE 00889373
Acer negundo,L.,2616024,Matched to an accepted name,Sapindaceae,Acer,negundo,Acer negundo,Acer negundo,L.,Acer negundo L.,2,48.77056532,26.60717368,24.622261,0,1,1,0,0,0,1,1,0,0,4,4,1,1986,Shanghai,East,East,Hebei; Jiangsu; Beijing; Shandong; Liaoning; Henan; Tianjin; Sichuan; Guangdong; Hunan; Heilongjiang; Jiangxi; Jilin; Shenxi; Gansu; Xinjiang; Guizhou; Ningxia; Hubei; Zhejiang; Inner Mongolia; Qinghai; Shanxi; Tibet; Shanghai,25,FJFC FJFC0006344
Acer pensylvanicum,L.,2616210,Matched to an accepted name,Sapindaceae,Acer,pensylvanicum,Acer pensylvanicum,Acer pensylvanicum,L.,Acer pensylvanicum L.,1,55.22107771,13.80140507,30.97751721,0,1,0,0,0,0,1,1,0,0,3,3,1,1925,Jilin,Northeast,Northeast,Beijing; Guangdong; Hebei; Henan; Heilongjiang; Jilin; Liaoning; Inner Mongolia; Shanxi,9,IFP 08001004x0021
Acer pensylvanicum,L.,2616210,Matched to an accepted name,Sapindaceae,Acer,pensylvanicum,Acer pensylvanicum,Acer pensylvanicum,L.,Acer pensylvanicum L.,1,55.22107771,13.80140507,30.97751721,0,1,0,0,0,0,1,1,0,0,3,3,1,1931,Liaoning,Northeast,Northeast,Beijing; Guangdong; Hebei; Henan; Heilongjiang; Jilin; Liaoning; Inner Mongolia; Shanxi,9,PE 00909761
Acer pensylvanicum,L.,2616210,Matched to an accepted name,Sapindaceae,Acer,pensylvanicum,Acer pensylvanicum,Acer pensylvanicum,L.,Acer pensylvanicum L.,1,55.22107771,13.80140507,30.97751721,0,1,0,0,0,0,1,1,0,0,3,3,1,1949,Heilongjiang,Northeast,Northeast,Beijing; Guangdong; Hebei; Henan; Heilongjiang; Jilin; Liaoning; Inner Mongolia; Shanxi,9,IFP 08001004x0069
Acer pensylvanicum,L.,2616210,Matched to an accepted name,Sapindaceae,Acer,pensylvanicum,Acer pensylvanicum,Acer pensylvanicum,L.,Acer pensylvanicum L.,1,55.22107771,13.80140507,30.97751721,0,1,0,0,0,0,1,1,0,0,3,3,1,1950,Guangdong,South,East,Beijing; Guangdong; Hebei; Henan; Heilongjiang; Jilin; Liaoning; Inner Mongolia; Shanxi,9,SZ 00135366
Acer pensylvanicum,L.,2616210,Matched to an accepted name,Sapindaceae,Acer,pensylvanicum,Acer pensylvanicum,Acer pensylvanicum,L.,Acer pensylvanicum L.,1,55.22107771,13.80140507,30.97751721,0,1,0,0,0,0,1,1,0,0,3,3,1,1953,Inner Mongolia,North,West,Beijing; Guangdong; Hebei; Henan; Heilongjiang; Jilin; Liaoning; Inner Mongolia; Shanxi,9,IFP 08001004x0073
Acer pensylvanicum,L.,2616210,Matched to an accepted name,Sapindaceae,Acer,pensylvanicum,Acer pensylvanicum,Acer pensylvanicum,L.,Acer pensylvanicum L.,1,55.22107771,13.80140507,30.97751721,0,1,0,0,0,0,1,1,0,0,3,3,1,1959,Hebei,North,East,Beijing; Guangdong; Hebei; Henan; Heilongjiang; Jilin; Liaoning; Inner Mongolia; Shanxi,9,NKU NK 007534; PE 00909762; PE 00909763
Acer pensylvanicum,L.,2616210,Matched to an accepted name,Sapindaceae,Acer,pensylvanicum,Acer pensylvanicum,Acer pensylvanicum,L.,Acer pensylvanicum L.,1,55.22107771,13.80140507,30.97751721,0,1,0,0,0,0,1,1,0,0,3,3,1,1959,Shanxi,North,Central,Beijing; Guangdong; Hebei; Henan; Heilongjiang; Jilin; Liaoning; Inner Mongolia; Shanxi,9,SXU SD00013726
Acer pensylvanicum,L.,2616210,Matched to an accepted name,Sapindaceae,Acer,pensylvanicum,Acer pensylvanicum,Acer pensylvanicum,L.,Acer pensylvanicum L.,1,55.22107771,13.80140507,30.97751721,0,1,0,0,0,0,1,1,0,0,3,3,1,1974,Beijing,North,East,Beijing; Guangdong; Hebei; Henan; Heilongjiang; Jilin; Liaoning; Inner Mongolia; Shanxi,9,PEY PEY0037151
